# Characters of text keys that the default MySQL/MariaDB collations compare exactly like Access (05, Collation).
# code point, weight under utf8mb4_0900_as_ci (MySQL), weight under utf8mb4_uca1400_as_ci (MariaDB), safe (1/0).
# Weights: HEX(WEIGHT_STRING(<char> COLLATE <collation>)), measured on MySQL 8.0/8.4 and MariaDB 10.11/11.4/11.8;
# the integration matrix re-measures them (CollationWeightsIT, -Dcollation.update=true rewrites them).
# safe: derived by KeyTextSafetyTest from the weights and Access's own index encoding (Jackcess); rewrite with
# -Dcollation.update=true. Never edit by hand.
03F0	1FC800000020	241C0020	0
03F1	1FD400000020	24280020	0
03F2	1FD700000020	242B0020	0
03F3	1FC700000020	241B0020	0
03F4	1FC500000020	24190020	1
03F5	1FBE00000020	24120020	1
03F6	061100000020	06980020	1
03F7	1FE500000020	24390020	1
03F8	1FE500000020	24390020	1
03F9	1FD700000020	242B0020	1
03FA	1FD100000020	24250020	1
03FB	1FD100000020	24250020	1
03FC	1FD600000020	242A0020	1
03FD	1FD900000020	242D0020	1
03FE	1FD800000020	242C0020	1
03FF	1FDA00000020	242E0020	1
0400	205A000000200025	24AE00200025	1
0401	205A00000020002B	24AE0020002B	1
0402	205000000020	24A40020	1
0403	2036000000200024	248A00200024	1
0404	205E00000020	24B20020	1
0405	207400000020	24C80020	1
0406	208800000020	24DC0020	1
0407	208800000020002B	24DC0020002B	1
0408	209100000020	24E50020	1
0409	20BC00000020	25100020	1
040A	20E200000020	25360020	1
040B	211900000020	256D0020	1
040C	2096000000200024	24EA00200024	1
040D	2080000000200025	24D400200025	1
040E	211D000000200026	257100200026	1
040F	217F00000020	25D30020	1
0410	202200000020	24760020	1
0411	202E00000020	24820020	1
0412	203200000020	24860020	1
0413	203600000020	248A0020	1
0414	204A00000020	249E0020	1
0415	205A00000020	24AE0020	1
0416	206200000020	24B60020	1
0417	206C00000020	24C00020	1
0418	208000000020	24D40020	1
0419	208D00000020	24E10020	1
041A	209600000020	24EA0020	1
041B	20B000000020	25040020	1
041C	20C300000020	25170020	1
041D	20CC00000020	25200020	1
041E	20E700000020	253B0020	1
041F	20EF00000020	25430020	1
0420	20FC00000020	25500020	1
0421	210500000020	25590020	1
0422	210E00000020	25620020	1
0423	211D00000020	25710020	1
0424	212E00000020	25820020	1
0425	213200000020	25860020	1
0426	215900000020	25AD0020	1
0427	216400000020	25B80020	1
0428	218300000020	25D70020	1
0429	218800000020	25DC0020	1
042A	218F00000020	25E30020	1
042B	219400000020	25E80020	1
042C	219800000020	25EC0020	1
042D	21A500000020	25F90020	1
042E	21A900000020	25FD0020	1
042F	21AF00000020	26030020	1
0430	202200000020	24760020	1
0431	202E00000020	24820020	1
0432	203200000020	24860020	1
0433	203600000020	248A0020	1
0434	204A00000020	249E0020	1
0435	205A00000020	24AE0020	1
0436	206200000020	24B60020	1
0437	206C00000020	24C00020	1
0438	208000000020	24D40020	1
0439	208D00000020	24E10020	1
043A	209600000020	24EA0020	1
043B	20B000000020	25040020	1
043C	20C300000020	25170020	1
043D	20CC00000020	25200020	1
043E	20E700000020	253B0020	1
043F	20EF00000020	25430020	1
0440	20FC00000020	25500020	1
0441	210500000020	25590020	1
0442	210E00000020	25620020	1
0443	211D00000020	25710020	1
0444	212E00000020	25820020	1
0445	213200000020	25860020	1
0446	215900000020	25AD0020	1
0447	216400000020	25B80020	1
0448	218300000020	25D70020	1
0449	218800000020	25DC0020	1
044A	218F00000020	25E30020	1
044B	219400000020	25E80020	1
044C	219800000020	25EC0020	1
044D	21A500000020	25F90020	1
044E	21A900000020	25FD0020	1
044F	21AF00000020	26030020	1
0450	205A000000200025	24AE00200025	1
0451	205A00000020002B	24AE0020002B	1
0452	205000000020	24A40020	1
0453	2036000000200024	248A00200024	1
0454	205E00000020	24B20020	1
0455	207400000020	24C80020	1
0456	208800000020	24DC0020	1
0457	208800000020002B	24DC0020002B	1
0458	209100000020	24E50020	1
0459	20BC00000020	25100020	1
045A	20E200000020	25360020	1
045B	211900000020	256D0020	1
045C	2096000000200024	24EA00200024	1
045D	2080000000200025	24D400200025	1
045E	211D000000200026	257100200026	1
045F	217F00000020	25D30020	1
0460	214800000020	259C0020	1
0461	214800000020	259C0020	1
0462	21A000000020	25F40020	1
0463	21A000000020	25F40020	1
0464	21B400000020	26080020	1
0465	21B400000020	26080020	1
0466	21B800000020	260C0020	1
0467	21B800000020	260C0020	1
0468	21C200000020	26160020	1
0469	21C200000020	26160020	1
046A	21BD00000020	26110020	1
046B	21BD00000020	26110020	1
046C	21C700000020	261B0020	1
046D	21C700000020	261B0020	1
046E	21CB00000020	261F0020	1
046F	21CB00000020	261F0020	1
0470	21CF00000020	26230020	1
0471	21CF00000020	26230020	1
0472	21D300000020	26270020	1
0473	21D300000020	26270020	1
0474	21D700000020	262B0020	1
0475	21D700000020	262B0020	1
0476	21D700000020003C	262B0020003C	1
0477	21D700000020003C	262B0020003C	1
0478	212A00000020	257E0020	1
0479	212A00000020	257E0020	1
047A	215500000020	25A90020	1
047B	215500000020	25A90020	1
047C	215100000020	25A50020	1
047D	215100000020	25A50020	1
047E	214C00000020	25A00020	1
047F	214C00000020	25A00020	1
0480	20F800000020	254C0020	1
0481	20F800000020	254C0020	1
0482	04F700000020	054D0020	1
0483	00000050	0050	0
0484	00000033	0033	0
0485	00000023	0023	0
0486	00000022	0022	0
0487	00000033	0033	0
0488	0000		0
0489	0000		0
048A	208400000020	24D80020	1
048B	208400000020	24D80020	1
048C	219C00000020	25F00020	1
048D	219C00000020	25F00020	1
048E	210000000020	25540020	1
048F	210000000020	25540020	1
0490	2036000000200111	248A00200119	1
0491	2036000000200111	248A00200119	1
0492	203A00000020	248E0020	1
0493	203A00000020	248E0020	1
0494	204200000020	24960020	1
0495	204200000020	24960020	1
0496	206800000020	24BC0020	1
0497	206800000020	24BC0020	1
0498	205600000020	24AA0020	1
0499	205600000020	24AA0020	1
049A	209A00000020	24EE0020	1
049B	209A00000020	24EE0020	1
049C	20AA00000020	24FE0020	1
049D	20AA00000020	24FE0020	1
049E	20A600000020	24FA0020	1
049F	20A600000020	24FA0020	1
04A0	20A200000020	24F60020	1
04A1	20A200000020	24F60020	1
04A2	20D500000020	25290020	1
04A3	20D500000020	25290020	1
04A4	20DE00000020	25320020	1
04A5	20DE00000020	25320020	1
04A6	20F400000020	25480020	1
04A7	20F400000020	25480020	1
04A8	21DC00000020	26300020	1
04A9	21DC00000020	26300020	1
04AA	210A00000020	255E0020	1
04AB	210A00000020	255E0020	1
04AC	211400000020	25680020	1
04AD	211400000020	25680020	1
04AE	212100000020	25750020	1
04AF	212100000020	25750020	1
04B0	212500000020	25790020	1
04B1	212500000020	25790020	1
04B2	213E00000020	25920020	1
04B3	213E00000020	25920020	1
04B4	215F00000020	25B30020	1
04B5	215F00000020	25B30020	1
04B6	216A00000020	25BE0020	1
04B7	216A00000020	25BE0020	1
04B8	217200000020	25C60020	1
04B9	217200000020	25C60020	1
04BA	214200000020	25960020	1
04BB	214200000020	25960020	1
04BC	217700000020	25CB0020	1
04BD	217700000020	25CB0020	1
04BE	217B00000020	25CF0020	1
04BF	217B00000020	25CF0020	1
04C0	21E100000020	26350020	1
04C1	2062000000200026	24B600200026	1
04C2	2062000000200026	24B600200026	1
04C3	209E00000020	24F20020	1
04C4	209E00000020	24F20020	1
04C5	20B500000020	25090020	1
04C6	20B500000020	25090020	1
04C7	20D900000020	252D0020	1
04C8	20D900000020	252D0020	1
04C9	20D100000020	25250020	1
04CA	20D100000020	25250020	1
04CB	216E00000020	25C20020	1
04CC	216E00000020	25C20020	1
04CD	20C700000020	251B0020	1
04CE	20C700000020	251B0020	1
04CF	21E100000020	26350020	1
04D0	2022000000200026	247600200026	1
04D1	2022000000200026	247600200026	1
04D2	202200000020002B	24760020002B	1
04D3	202200000020002B	24760020002B	1
04D4	202A00000020	247E0020	1
04D5	202A00000020	247E0020	1
04D6	205A000000200026	24AE00200026	1
04D7	205A000000200026	24AE00200026	1
04D8	202600000020	247A0020	1
04D9	202600000020	247A0020	1
04DA	202600000020002B	247A0020002B	1
04DB	202600000020002B	247A0020002B	1
04DC	206200000020002B	24B60020002B	1
04DD	206200000020002B	24B60020002B	1
04DE	206C00000020002B	24C00020002B	1
04DF	206C00000020002B	24C00020002B	1
04E0	207900000020	24CD0020	1
04E1	207900000020	24CD0020	1
04E2	2080000000200032	24D400200032	1
04E3	2080000000200032	24D400200032	1
04E4	208000000020002B	24D40020002B	1
04E5	208000000020002B	24D40020002B	1
04E6	20E700000020002B	253B0020002B	1
04E7	20E700000020002B	253B0020002B	1
04E8	20EB00000020	253F0020	1
04E9	20EB00000020	253F0020	1
04EA	20EB00000020002B	253F0020002B	1
04EB	20EB00000020002B	253F0020002B	1
04EC	21A500000020002B	25F90020002B	1
04ED	21A500000020002B	25F90020002B	1
04EE	211D000000200032	257100200032	1
04EF	211D000000200032	257100200032	1
04F0	211D00000020002B	25710020002B	1
04F1	211D00000020002B	25710020002B	1
04F2	211D00000020002C	25710020002C	1
04F3	211D00000020002C	25710020002C	1
04F4	216400000020002B	25B80020002B	1
04F5	216400000020002B	25B80020002B	1
04F6	204600000020	249A0020	1
04F7	204600000020	249A0020	1
04F8	219400000020002B	25E80020002B	1
04F9	219400000020002B	25E80020002B	1
04FA	203E00000020	24920020	1
04FB	203E00000020	24920020	1
04FC	213600000020	258A0020	1
04FD	213600000020	258A0020	1
04FE	213A00000020	258E0020	1
04FF	213A00000020	258E0020	1
1E00	1C47000000200044	207500200044	1
1E01	1C47000000200044	207500200044	1
1E02	1C6000000020002E	208F0020002E	1
1E03	1C6000000020002E	208F0020002E	1
1E04	1C60000000200042	208F00200042	1
1E05	1C60000000200042	208F00200042	1
1E06	1C60000000200049	208F00200049	1
1E07	1C60000000200049	208F00200049	1
1E08	1C7A0000002000300024	20A9002000300024	1
1E09	1C7A0000002000300024	20A9002000300024	1
1E0A	1C8F00000020002E	20BF0020002E	1
1E0B	1C8F00000020002E	20BF0020002E	1
1E0C	1C8F000000200042	20BF00200042	1
1E0D	1C8F000000200042	20BF00200042	1
1E0E	1C8F000000200049	20BF00200049	1
1E0F	1C8F000000200049	20BF00200049	1
1E10	1C8F000000200030	20BF00200030	1
1E11	1C8F000000200030	20BF00200030	1
1E12	1C8F000000200046	20BF00200046	1
1E13	1C8F000000200046	20BF00200046	1
1E14	1CAA0000002000320025	20DB002000320025	1
1E15	1CAA0000002000320025	20DB002000320025	1
1E16	1CAA0000002000320024	20DB002000320024	1
1E17	1CAA0000002000320024	20DB002000320024	1
1E18	1CAA000000200046	20DB00200046	1
1E19	1CAA000000200046	20DB00200046	1
1E1A	1CAA000000200048	20DB00200048	1
1E1B	1CAA000000200048	20DB00200048	1
1E1C	1CAA0000002000300026	20DB002000300026	1
1E1D	1CAA0000002000300026	20DB002000300026	1
1E1E	1CE500000020002E	21160020002E	1
1E1F	1CE500000020002E	21160020002E	1
1E20	1CF4000000200032	212500200032	1
1E21	1CF4000000200032	212500200032	1
1E22	1D1800000020002E	214C0020002E	1
1E23	1D1800000020002E	214C0020002E	1
1E24	1D18000000200042	214C00200042	1
1E25	1D18000000200042	214C00200042	1
1E26	1D1800000020002B	214C0020002B	1
1E27	1D1800000020002B	214C0020002B	1
1E28	1D18000000200030	214C00200030	1
1E29	1D18000000200030	214C00200030	1
1E2A	1D18000000200047	214C00200047	1
1E2B	1D18000000200047	214C00200047	1
1E2C	1D32000000200048	216700200048	1
1E2D	1D32000000200048	216700200048	1
1E2E	1D3200000020002B0024	21670020002B0024	1
1E2F	1D3200000020002B0024	21670020002B0024	1
1E30	1D65000000200024	219C00200024	1
1E31	1D65000000200024	219C00200024	1
1E32	1D65000000200042	219C00200042	1
1E33	1D65000000200042	219C00200042	1
1E34	1D65000000200049	219C00200049	1
1E35	1D65000000200049	219C00200049	1
1E36	1D77000000200042	21B000200042	1
1E37	1D77000000200042	21B000200042	1
1E38	1D770000002000420032	21B0002000420032	1
1E39	1D770000002000420032	21B0002000420032	1
1E3A	1D77000000200049	21B000200049	1
1E3B	1D77000000200049	21B000200049	1
1E3C	1D77000000200046	21B000200046	1
1E3D	1D77000000200046	21B000200046	1
1E3E	1DAA000000200024	21E800200024	1
1E3F	1DAA000000200024	21E800200024	1
1E40	1DAA00000020002E	21E80020002E	1
1E41	1DAA00000020002E	21E80020002E	1
1E42	1DAA000000200042	21E800200042	1
1E43	1DAA000000200042	21E800200042	1
1E44	1DB900000020002E	21F70020002E	1
1E45	1DB900000020002E	21F70020002E	1
1E46	1DB9000000200042	21F700200042	1
1E47	1DB9000000200042	21F700200042	1
1E48	1DB9000000200049	21F700200049	1
1E49	1DB9000000200049	21F700200049	1
1E4A	1DB9000000200046	21F700200046	1
1E4B	1DB9000000200046	21F700200046	1
1E4C	1DDD00000020002D0024	221D0020002D0024	1
1E4D	1DDD00000020002D0024	221D0020002D0024	1
1E4E	1DDD00000020002D002B	221D0020002D002B	1
1E4F	1DDD00000020002D002B	221D0020002D002B	1
1E50	1DDD0000002000320025	221D002000320025	1
1E51	1DDD0000002000320025	221D002000320025	1
1E52	1DDD0000002000320024	221D002000320024	1
1E53	1DDD0000002000320024	221D002000320024	1
1E54	1E0C000000200024	224D00200024	1
1E55	1E0C000000200024	224D00200024	1
1E56	1E0C00000020002E	224D0020002E	1
1E57	1E0C00000020002E	224D0020002E	1
1E58	1E3300000020002E	22750020002E	1
1E59	1E3300000020002E	22750020002E	1
1E5A	1E33000000200042	227500200042	1
1E5B	1E33000000200042	227500200042	1
1E5C	1E330000002000420032	2275002000420032	1
1E5D	1E330000002000420032	2275002000420032	1
1E5E	1E33000000200049	227500200049	1
1E5F	1E33000000200049	227500200049	1
1E60	1E7100000020002E	22B60020002E	1
1E61	1E7100000020002E	22B60020002E	1
1E62	1E71000000200042	22B600200042	1
1E63	1E71000000200042	22B600200042	1
1E64	1E71000000200024002E	22B600200024002E	1
1E65	1E71000000200024002E	22B600200024002E	1
1E66	1E71000000200028002E	22B600200028002E	1
1E67	1E71000000200028002E	22B600200028002E	1
1E68	1E71000000200042002E	22B600200042002E	1
1E69	1E71000000200042002E	22B600200042002E	1
1E6A	1E9500000020002E	22DF0020002E	1
1E6B	1E9500000020002E	22DF0020002E	1
1E6C	1E95000000200042	22DF00200042	1
1E6D	1E95000000200042	22DF00200042	1
1E6E	1E95000000200049	22DF00200049	1
1E6F	1E95000000200049	22DF00200049	1
1E70	1E95000000200046	22DF00200046	1
1E71	1E95000000200046	22DF00200046	1
1E72	1EB5000000200043	230100200043	1
1E73	1EB5000000200043	230100200043	1
1E74	1EB5000000200048	230100200048	1
1E75	1EB5000000200048	230100200048	1
1E76	1EB5000000200046	230100200046	1
1E77	1EB5000000200046	230100200046	1
1E78	1EB500000020002D0024	23010020002D0024	1
1E79	1EB500000020002D0024	23010020002D0024	1
1E7A	1EB5000000200032002B	230100200032002B	1
1E7B	1EB5000000200032002B	230100200032002B	1
1E7C	1EE300000020002D	23310020002D	1
1E7D	1EE300000020002D	23310020002D	1
1E7E	1EE3000000200042	233100200042	1
1E7F	1EE3000000200042	233100200042	1
1E80	1EF5000000200025	234300200025	1
1E81	1EF5000000200025	234300200025	1
1E82	1EF5000000200024	234300200024	1
1E83	1EF5000000200024	234300200024	1
1E84	1EF500000020002B	23430020002B	1
1E85	1EF500000020002B	23430020002B	1
1E86	1EF500000020002E	23430020002E	1
1E87	1EF500000020002E	23430020002E	1
1E88	1EF5000000200042	234300200042	1
1E89	1EF5000000200042	234300200042	1
1E8A	1EFF00000020002E	234D0020002E	1
1E8B	1EFF00000020002E	234D0020002E	1
1E8C	1EFF00000020002B	234D0020002B	1
1E8D	1EFF00000020002B	234D0020002B	1
1E8E	1F0B00000020002E	23590020002E	1
1E8F	1F0B00000020002E	23590020002E	1
1E90	1F21000000200027	236F00200027	1
1E91	1F21000000200027	236F00200027	1
1E92	1F21000000200042	236F00200042	1
1E93	1F21000000200042	236F00200042	1
1E94	1F21000000200049	236F00200049	1
1E95	1F21000000200049	236F00200049	1
1E96	1D18000000200049	214C00200049	1
1E97	1E9500000020002B	22DF0020002B	1
1E98	1EF5000000200029	234300200029	1
1E99	1F0B000000200029	235900200029	1
1E9A	1C471F80000000200020	207523D100200020	0
1E9B	1E71000000200111002E	22B600200119002E	1
1E9C	1E8000000020	22C80020	1
1E9D	1E8100000020	22C90020	1
1E9E	1E711E710000002001100020	22B622B6002001180020	0
1E9F	1CA900000020	20DA0020	1
1EA0	1C47000000200042	207500200042	1
1EA1	1C47000000200042	207500200042	1
1EA2	1C4700000020003B	20750020003B	1
1EA3	1C4700000020003B	20750020003B	1
1EA4	1C470000002000270024	2075002000270024	1
1EA5	1C470000002000270024	2075002000270024	1
1EA6	1C470000002000270025	2075002000270025	1
1EA7	1C470000002000270025	2075002000270025	1
1EA8	1C47000000200027003B	207500200027003B	1
1EA9	1C47000000200027003B	207500200027003B	1
1EAA	1C47000000200027002D	207500200027002D	1
1EAB	1C47000000200027002D	207500200027002D	1
1EAC	1C470000002000420027	2075002000420027	1
1EAD	1C470000002000420027	2075002000420027	1
1EAE	1C470000002000260024	2075002000260024	1
1EAF	1C470000002000260024	2075002000260024	1
1EB0	1C470000002000260025	2075002000260025	1
1EB1	1C470000002000260025	2075002000260025	1
1EB2	1C47000000200026003B	207500200026003B	1
1EB3	1C47000000200026003B	207500200026003B	1
1EB4	1C47000000200026002D	207500200026002D	1
1EB5	1C47000000200026002D	207500200026002D	1
1EB6	1C470000002000420026	2075002000420026	1
1EB7	1C470000002000420026	2075002000420026	1
1EB8	1CAA000000200042	20DB00200042	1
1EB9	1CAA000000200042	20DB00200042	1
1EBA	1CAA00000020003B	20DB0020003B	1
1EBB	1CAA00000020003B	20DB0020003B	1
1EBC	1CAA00000020002D	20DB0020002D	1
1EBD	1CAA00000020002D	20DB0020002D	1
1EBE	1CAA0000002000270024	20DB002000270024	1
1EBF	1CAA0000002000270024	20DB002000270024	1
1EC0	1CAA0000002000270025	20DB002000270025	1
1EC1	1CAA0000002000270025	20DB002000270025	1
1EC2	1CAA000000200027003B	20DB00200027003B	1
1EC3	1CAA000000200027003B	20DB00200027003B	1
1EC4	1CAA000000200027002D	20DB00200027002D	1
1EC5	1CAA000000200027002D	20DB00200027002D	1
1EC6	1CAA0000002000420027	20DB002000420027	1
1EC7	1CAA0000002000420027	20DB002000420027	1
1EC8	1D3200000020003B	21670020003B	1
1EC9	1D3200000020003B	21670020003B	1
1ECA	1D32000000200042	216700200042	1
1ECB	1D32000000200042	216700200042	1
1ECC	1DDD000000200042	221D00200042	1
1ECD	1DDD000000200042	221D00200042	1
1ECE	1DDD00000020003B	221D0020003B	1
1ECF	1DDD00000020003B	221D0020003B	1
1ED0	1DDD0000002000270024	221D002000270024	1
1ED1	1DDD0000002000270024	221D002000270024	1
1ED2	1DDD0000002000270025	221D002000270025	1
1ED3	1DDD0000002000270025	221D002000270025	1
1ED4	1DDD000000200027003B	221D00200027003B	1
1ED5	1DDD000000200027003B	221D00200027003B	1
1ED6	1DDD000000200027002D	221D00200027002D	1
1ED7	1DDD000000200027002D	221D00200027002D	1
1ED8	1DDD0000002000420027	221D002000420027	1
1ED9	1DDD0000002000420027	221D002000420027	1
1EDA	1DDD00000020003F0024	221D0020003F0024	1
1EDB	1DDD00000020003F0024	221D0020003F0024	1
1EDC	1DDD00000020003F0025	221D0020003F0025	1
1EDD	1DDD00000020003F0025	221D0020003F0025	1
1EDE	1DDD00000020003F003B	221D0020003F003B	1
1EDF	1DDD00000020003F003B	221D0020003F003B	1
1EE0	1DDD00000020003F002D	221D0020003F002D	1
1EE1	1DDD00000020003F002D	221D0020003F002D	1
1EE2	1DDD00000020003F0042	221D0020003F0042	1
1EE3	1DDD00000020003F0042	221D0020003F0042	1
1EE4	1EB5000000200042	230100200042	1
1EE5	1EB5000000200042	230100200042	1
1EE6	1EB500000020003B	23010020003B	1
1EE7	1EB500000020003B	23010020003B	1
1EE8	1EB500000020003F0024	23010020003F0024	1
1EE9	1EB500000020003F0024	23010020003F0024	1
1EEA	1EB500000020003F0025	23010020003F0025	1
1EEB	1EB500000020003F0025	23010020003F0025	1
1EEC	1EB500000020003F003B	23010020003F003B	1
1EED	1EB500000020003F003B	23010020003F003B	1
1EEE	1EB500000020003F002D	23010020003F002D	1
1EEF	1EB500000020003F002D	23010020003F002D	1
1EF0	1EB500000020003F0042	23010020003F0042	1
1EF1	1EB500000020003F0042	23010020003F0042	1
1EF2	1F0B000000200025	235900200025	1
1EF3	1F0B000000200025	235900200025	1
1EF4	1F0B000000200042	235900200042	1
1EF5	1F0B000000200042	235900200042	1
1EF6	1F0B00000020003B	23590020003B	1
1EF7	1F0B00000020003B	23590020003B	1
1EF8	1F0B00000020002D	23590020002D	1
1EF9	1F0B00000020002D	23590020002D	1
1EFA	1D771D77000000200020	21B021B000200020	0
1EFB	1D771D77000000200020	21B021B000200020	0
1EFC	1EF000000020	233E0020	1
1EFD	1EF000000020	233E0020	1
1EFE	1F1B00000020	23690020	1
1EFF	1F1B00000020	23690020	1
2010	021300000020	02130020	1
2011	021300000020	02130020	0
2012	021400000020	02140020	1
2013	021500000020	02150020	1
2014	021600000020	02160020	1
2015	021700000020	02170020	1
2016	038300000020	03A80020	1
2017	020C00000020	020C0020	1
2018	030600000020	03230020	1
2019	030700000020	03240020	1
201A	030800000020	03250020	1
201B	030900000020	03260020	1
201C	030D00000020	032A0020	1
201D	030E00000020	032B0020	1
201E	030F00000020	032C0020	1
201F	031000000020	032D0020	1
2020	039F00000020	03C70020	1
2021	03A000000020	03C80020	1
2022	03A400000020	03CD0020	1
2023	03A500000020	03CE0020	1
2024	027700000020	02810020	1
2025	02770277000000200020	0281028100200020	0
2026	0277027702770000002000200020	028102810281002000200020	0
2027	03A600000020	03CF0020	1
2030	039B00000020	03C30020	1
2031	039D00000020	03C50020	1
2032	03AA00000020	03D30020	1
2033	03AA03AA000000200020	03D303D300200020	0
2034	03AA03AA03AA0000002000200020	03D303D303D3002000200020	0
2035	03AB00000020	03D40020	1
2036	03AB03AB000000200020	03D403D400200020	0
2037	03AB03AB03AB0000002000200020	03D403D403D4002000200020	0
2038	03AE00000020	03D70020	1
2039	030A00000020	03270020	1
203A	030B00000020	03280020	1
203B	03AF00000020	03D80020	1
203C	02600260000000200020	0268026800200020	0
203D	027500000020	027F0020	1
203E	020A00000020	020A0020	1
203F	03B000000020	03D90020	1
2040	03B200000020	03DB0020	1
2041	03B400000020	03DD0020	1
2042	03B500000020	03DE0020	1
2043	03A700000020	03D00020	1
2044	062600000020	06AD0020	1
2045	032300000020	03400020	1
2046	032400000020	03410020	1
2047	02660266000000200020	026F026F00200020	0
2048	02660260000000200020	026F026800200020	0
2049	02600266000000200020	0268026F00200020	0
204A	039700000020	03BE0020	1
204B	038C00000020	03B10020	1
204C	03A800000020	03D10020	1
204D	03A900000020	03D20020	1
204E	039000000020	03B60020	1
204F	023600000020	023D0020	1
2050	03B300000020	03DC0020	1
2051	039100000020	03B70020	1
2052	062200000020	06A90020	1
2053	021A00000020	021A0020	1
2054	03B100000020	03DA0020	1
2055	02E800000020	03030020	1
2056	02E900000020	03040020	1
2057	03AA03AA03AA03AA00000020002000200020	03D303D303D303D30020002000200020	0
2058	02EA00000020	03050020	1
2059	02EB00000020	03060020	1
205A	02EC00000020	03070020	1
205B	02ED00000020	03080020	1
205C	02EE00000020	03090020	1
205D	02EF00000020	030A0020	1
205E	02F000000020	030B0020	1
20A0	1C1F00000020	204A0020	1
20A1	1C2000000020	204B0020	1
20A2	1C2100000020	204C0020	1
20A3	1C2200000020	204D0020	1
20A4	1C2300000020	204E0020	1
20A5	1C2400000020	204F0020	1
20A6	1C2500000020	20500020	1
20A7	1C2600000020	20510020	1
20A8	1E331E71000000200020	227522B600200020	0
20A9	1C2700000020	20520020	1
20AA	1C2800000020	20530020	1
20AB	1C2900000020	20540020	1
20AC	1C2A00000020	20550020	1
20AD	1C2B00000020	20560020	1
20AE	1C2C00000020	20570020	1
20AF	1C2D00000020	20580020	1
20B0	1C2E00000020	20590020	1
20B1	1C2F00000020	205A0020	1
20B2	1C3000000020	205B0020	1
20B3	1C3100000020	205C0020	1
20B4	1C3200000020	205D0020	1
20B5	1C3300000020	205E0020	1
20B6	1C3400000020	205F0020	1
20B7	1C3500000020	20600020	1
20B8	1C3600000020	20610020	1
20B9	1C3700000020	20620020	1
20BA	1C3800000020	20640020	1
20BB	1C3900000020	20650020	1
20BC	1C3A00000020	20660020	1
20BD	1C3B00000020	20670020	1
20BE	1C3C00000020	20680020	1
20BF	FBC0A0BF00000020	20690020	0
20C0	FBC0A0C000000020	206A0020	0
